Code Status For :500,521,522,523,524,533,544,566,577,588	File Updated :02/11/2020
NPA	NXX	Use	OCN 	Company                                                     
533	932	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	933	AS	6664	SPRINT SPECTRUM L.P.                                        
533	934	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	935	AS	013B	UNION TELEPHONE COMPANY                                     
533	936	AS	6664	SPRINT SPECTRUM L.P.                                        
533	937	AS	6664	SPRINT SPECTRUM L.P.                                        
533	938	AS	6664	SPRINT SPECTRUM L.P.                                        
533	939	AS	6664	SPRINT SPECTRUM L.P.                                        
533	940	AS	6664	SPRINT SPECTRUM L.P.                                        
533	941	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	942	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	943	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	944	AS	313G	GENESEO COMMUNICATIONS SERVICES, INC.                       
533	945	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	946	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	947	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	948	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	949	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	950	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	951	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	952	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	953	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	954	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	955	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	956	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	957	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	958	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	959	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	960	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	961	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	962	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	963	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	964	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	965	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	966	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	967	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	968	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	969	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	970	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	971	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	972	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	973	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	974	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	975	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	976	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	977	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	978	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	979	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	980	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	981	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	982	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	983	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	984	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	985	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	986	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	987	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	988	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	989	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	990	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	991	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	992	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	993	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	994	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	995	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	996	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	997	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	998	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
533	999	AS	6664	SPRINT SPECTRUM L.P.                                        
544	200	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	201	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	202	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	203	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	204	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	205	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	206	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	207	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	208	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	209	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	210	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	211	UA	    	                                                            
544	212	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	213	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	214	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	215	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	216	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	217	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	218	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	219	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	220	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	221	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	222	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	223	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	224	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	225	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	226	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	227	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	228	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	229	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	230	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	231	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	232	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	233	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	234	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	235	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	236	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	237	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	238	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	239	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	240	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	241	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	242	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	243	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	244	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	245	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	246	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	247	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	248	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	249	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	250	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	251	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	252	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	253	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	254	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	255	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	256	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	257	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	258	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	259	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	260	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	261	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	262	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	263	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	264	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	265	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	266	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	267	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	268	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	269	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	270	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	271	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	272	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	273	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	274	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	275	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	276	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	277	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	278	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	279	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	280	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	281	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	282	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	283	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	284	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	285	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	286	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	287	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	288	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	289	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	290	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	291	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	292	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	293	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	294	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	295	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	296	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	297	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	298	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	299	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	300	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	301	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	302	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	303	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	304	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	305	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	306	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	307	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	308	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	309	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	310	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	311	UA	    	                                                            
544	312	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	313	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	314	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	315	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	316	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	317	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	318	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	319	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	320	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	321	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	322	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	323	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	324	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	325	AS	099G	T-MOBILE LICENSE LLC                                        
544	326	AS	099G	T-MOBILE LICENSE LLC                                        
544	327	AS	099G	T-MOBILE LICENSE LLC                                        
544	328	AS	099G	T-MOBILE LICENSE LLC                                        
544	329	AS	099G	T-MOBILE LICENSE LLC                                        
544	330	AS	099G	T-MOBILE LICENSE LLC                                        
544	331	AS	099G	T-MOBILE LICENSE LLC                                        
544	332	AS	099G	T-MOBILE LICENSE LLC                                        
544	333	AS	099G	T-MOBILE LICENSE LLC                                        
544	334	AS	099G	T-MOBILE LICENSE LLC                                        
544	335	AS	099G	T-MOBILE LICENSE LLC                                        
544	336	AS	099G	T-MOBILE LICENSE LLC                                        
544	337	AS	099G	T-MOBILE LICENSE LLC                                        
544	338	AS	099G	T-MOBILE LICENSE LLC                                        
544	339	AS	099G	T-MOBILE LICENSE LLC                                        
544	340	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	341	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	342	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	343	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	344	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	345	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	346	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	347	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	348	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	349	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	350	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	351	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	352	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	353	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	354	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	355	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	356	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	357	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	358	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	359	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	360	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	361	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	362	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	363	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	364	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	365	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	366	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	367	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	368	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	369	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	370	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	371	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	372	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	373	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	374	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	375	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	376	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	377	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	378	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	379	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	380	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	381	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	382	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	383	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	384	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	385	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	386	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	387	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	388	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	389	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	390	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	391	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	392	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	393	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	394	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	395	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	396	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	397	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	398	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	399	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	400	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	401	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	402	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	403	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	404	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	405	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	406	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	407	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	408	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	409	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	410	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	411	UA	    	                                                            
544	412	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	413	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	414	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	415	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	416	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	417	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	418	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	419	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	420	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	421	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	422	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	423	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	424	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	425	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	426	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	427	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	428	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	429	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	430	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	431	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	432	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	433	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	434	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	435	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	436	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	437	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	438	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	439	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	440	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	441	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	442	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	443	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	444	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	445	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	446	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	447	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	448	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	449	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	450	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	451	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	452	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	453	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	454	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	455	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	456	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	457	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	458	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	459	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	460	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	461	AS	099G	T-MOBILE LICENSE LLC                                        
544	462	AS	099G	T-MOBILE LICENSE LLC                                        
544	463	AS	099G	T-MOBILE LICENSE LLC                                        
544	464	AS	099G	T-MOBILE LICENSE LLC                                        
544	465	AS	099G	T-MOBILE LICENSE LLC                                        
544	466	AS	099G	T-MOBILE LICENSE LLC                                        
544	467	AS	099G	T-MOBILE LICENSE LLC                                        
544	468	AS	099G	T-MOBILE LICENSE LLC                                        
544	469	AS	099G	T-MOBILE LICENSE LLC                                        
544	470	AS	099G	T-MOBILE LICENSE LLC                                        
544	471	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	472	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	473	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	474	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	475	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	476	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	477	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	478	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	479	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	480	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	481	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	482	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	483	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	484	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	485	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	486	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	487	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	488	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	489	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	490	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	491	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	492	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	493	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	494	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	495	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	496	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	497	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	498	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	499	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	500	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	501	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	502	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	503	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	504	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	505	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	506	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	507	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	508	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	509	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	510	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	511	UA	    	                                                            
544	512	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	513	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	514	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	515	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	516	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	517	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	518	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	519	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	520	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	521	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	522	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	523	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	524	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	525	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	526	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	527	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	528	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	529	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	530	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	531	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	532	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	533	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	534	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	535	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	536	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
544	537	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
